"sub","task","traindiffcond","coh","rt","resp","cor","cj","RTconf","block"
35,"dotcolour","hard","average",0.769,-1,1,5,0.862,7
35,"dotcolour","hard","average",1.002,1,0,6,0.334,7
35,"dotcolour","hard","average",0.869,1,1,5,0.296,7
35,"dotcolour","hard","easy",0.768,-1,1,5,0.328,7
35,"dotcolour","hard","hard",0.935,1,0,5,0.304,7
35,"dotcolour","hard","hard",1.002,1,1,5,0.359,7
35,"dotcolour","hard","average",0.501,-1,1,5,0.383,7
35,"dotcolour","hard","average",0.819,1,0,5,0.233,7
35,"dotcolour","hard","easy",0.418,-1,1,6,0.329,7
35,"dotcolour","hard","hard",0.804,1,1,6,0.487,7
35,"dotcolour","hard","hard",1.019,1,1,6,0.357,7
35,"dotcolour","hard","average",0.735,-1,1,6,0.308,7
35,"dotcolour","hard","hard",0.719,1,1,5,0.485,7
35,"dotcolour","hard","easy",0.87,-1,1,6,0.281,7
35,"dotcolour","hard","average",0.819,-1,1,6,0.312,7
35,"dotcolour","hard","hard",0.685,1,1,5,0.379,7
35,"dotcolour","hard","hard",1.218,-1,1,4,0.277,7
35,"dotcolour","hard","easy",2.07,1,1,6,0.145,7
35,"dotcolour","hard","average",0.735,1,1,6,0.216,7
35,"dotcolour","hard","average",0.785,1,1,6,0.347,7
35,"dotcolour","hard","easy",0.551,-1,1,6,0.289,7
35,"dotcolour","hard","easy",0.702,1,1,6,0.66,7
35,"dotcolour","hard","hard",0.769,-1,1,6,0.15,7
35,"dotcolour","hard","hard",0.885,-1,1,6,0.007,7
35,"dotcolour","hard","average",1.403,-1,1,5,0.376,7
35,"dotcolour","hard","hard",0.752,1,1,5,0.582,7
35,"dotcolour","hard","easy",0.752,-1,1,6,0.331,7
35,"dotcolour","hard","easy",0.768,1,1,5,0.361,7
35,"dotcolour","hard","hard",0.786,1,1,5,0.23,7
35,"dotcolour","hard","average",1.069,1,1,5,0.156,7
35,"dotcolour","hard","average",0.568,1,1,5,0.25,7
35,"dotcolour","hard","hard",0.802,-1,0,5,0.314,7
35,"dotcolour","hard","average",0.903,1,1,5,0.26,7
35,"dotcolour","hard","hard",0.719,1,1,5,0.295,7
35,"dotcolour","hard","hard",0.785,1,0,5,0.247,7
35,"dotcolour","hard","hard",0.735,-1,0,5,0.282,7
35,"dotcolour","hard","hard",0.886,-1,0,2,1.653,7
35,"dotcolour","hard","average",1.102,-1,1,5,0.352,7
35,"dotcolour","hard","average",1.168,-1,1,5,0.509,7
35,"dotcolour","hard","easy",0.651,1,1,6,0.329,7
35,"dotcolour","hard","average",2.369,1,1,6,0.279,7
35,"dotcolour","hard","easy",0.802,-1,1,6,0.326,7
35,"dotcolour","hard","easy",0.869,1,1,6,0.321,7
35,"dotcolour","hard","easy",0.636,-1,1,6,0.309,7
35,"dotcolour","hard","hard",2.07,1,1,5,0.528,7
35,"dotcolour","hard","easy",0.952,1,1,6,0.479,7
35,"dotcolour","hard","easy",0.652,1,1,6,0.333,7
35,"dotcolour","hard","easy",0.634,-1,1,4,0.336,7
35,"dotcolour","hard","average",2.187,-1,1,4,0.308,7
35,"dotcolour","hard","hard",0.785,-1,1,5,0.275,7
35,"dotcolour","hard","easy",0.969,-1,1,6,0.524,7
35,"dotcolour","hard","average",0.819,1,1,6,0.353,7
35,"dotcolour","hard","hard",0.802,1,0,5,0.269,7
35,"dotcolour","hard","average",0.869,1,1,5,0.282,7
35,"dotcolour","hard","average",0.752,1,1,5,0.363,7
35,"dotcolour","hard","hard",1.569,1,0,4,0.263,7
35,"dotcolour","hard","hard",0.736,-1,1,5,0.346,7
35,"dotcolour","hard","hard",0.686,-1,1,5,0.251,7
35,"dotcolour","hard","easy",0.669,1,1,5,0.321,7
35,"dotcolour","hard","easy",0.518,-1,1,6,0.042,7
35,"dotcolour","hard","easy",0.851,-1,1,6,0.289,7
35,"dotcolour","hard","average",0.585,1,1,6,0.297,7
35,"dotcolour","hard","average",1.019,1,1,6,0.366,7
35,"dotcolour","hard","easy",0.635,1,1,6,0.305,7
35,"dotcolour","hard","easy",0.418,1,1,6,0.256,7
35,"dotcolour","hard","easy",1.069,-1,1,5,0.292,7
36,"xotask","easy","easy",1.419,-1,1,5,1.717,5
36,"xotask","easy","average",1.553,-1,1,4,0.427,5
36,"xotask","easy","easy",0.702,1,1,5,0.617,5
36,"xotask","easy","easy",0.869,-1,1,5,0.407,5
36,"xotask","easy","average",0.935,1,1,5,0.404,5
36,"xotask","easy","easy",0.868,1,1,5,0.307,5
36,"xotask","easy","easy",0.918,-1,1,5,0.253,5
36,"xotask","easy","hard",1.352,1,1,4,0.958,5
36,"xotask","easy","hard",1.27,-1,1,5,0.591,5
36,"xotask","easy","hard",0.885,-1,1,5,0.446,5
36,"xotask","easy","hard",0.819,-1,1,5,0.318,5
36,"xotask","easy","easy",1.435,-1,1,5,0.314,5
36,"xotask","easy","hard",1.119,1,0,4,0.266,5
36,"xotask","easy","easy",0.985,1,1,5,0.346,5
36,"xotask","easy","hard",2.42,-1,1,5,0.42,5
36,"xotask","easy","hard",1.769,-1,0,4,0.43,5
36,"xotask","easy","average",1.269,1,0,4,0.331,5
36,"xotask","easy","average",0.952,1,1,4,0.314,5
36,"xotask","easy","average",0.784,1,0,4,0.248,5
36,"xotask","easy","average",0.818,1,1,4,0.28,5
36,"xotask","easy","average",1.051,-1,1,4,0.341,5
36,"xotask","easy","easy",0.918,1,1,5,0.685,5
36,"xotask","easy","easy",0.618,-1,1,5,0.243,5
36,"xotask","easy","hard",0.901,-1,0,5,0.32,5
36,"xotask","easy","hard",2.087,-1,0,5,0.32,5
36,"xotask","easy","average",0.634,1,0,5,0.909,5
36,"xotask","easy","hard",0.585,1,1,5,0.299,5
36,"xotask","easy","easy",0.735,-1,1,5,0.292,5
36,"xotask","easy","easy",0.852,-1,1,5,0.601,5
36,"xotask","easy","average",0.667,1,1,5,0.289,5
36,"xotask","easy","hard",2.136,-1,1,3,0.657,5
36,"xotask","easy","average",1.369,-1,1,5,1.666,5
36,"xotask","easy","hard",2.153,1,0,4,0.448,5
36,"xotask","easy","hard",0.651,1,1,5,0.351,5
36,"xotask","easy","average",1.035,-1,1,5,0.385,5
36,"xotask","easy","easy",0.919,-1,1,5,0.375,5
36,"xotask","easy","average",0.634,1,1,5,0.442,5
36,"xotask","easy","hard",0.569,1,1,4,0.316,5
36,"xotask","easy","easy",0.969,1,1,5,0.347,5
36,"xotask","easy","average",1.735,-1,1,4,0.345,5
36,"xotask","easy","easy",0.802,-1,1,5,0.269,5
36,"xotask","easy","hard",0.602,1,1,4,0.245,5
36,"xotask","easy","easy",0.602,1,1,5,0.934,5
36,"xotask","easy","average",1.201,-1,0,5,0.265,5
36,"xotask","easy","hard",0.985,1,0,5,0.322,5
36,"xotask","easy","hard",0.735,1,0,4,0.273,5
36,"xotask","easy","average",0.634,1,1,5,0.288,5
36,"xotask","easy","average",0.918,1,0,4,0.514,5
36,"xotask","easy","easy",0.818,-1,1,4,0.263,5
36,"xotask","easy","easy",0.751,1,1,5,0.28,5
36,"xotask","easy","average",0.819,1,1,5,0.439,5
36,"xotask","easy","hard",1.118,-1,1,3,0.314,5
36,"xotask","easy","easy",0.618,1,1,5,0.327,5
36,"xotask","easy","easy",0.719,1,1,5,0.328,5
36,"xotask","easy","average",0.785,-1,1,5,0.343,5
36,"xotask","easy","hard",1.118,-1,0,4,0.318,5
36,"xotask","easy","average",0.752,-1,1,5,0.286,5
36,"xotask","easy","easy",1.252,1,1,4,0.355,5
36,"xotask","easy","easy",1.018,-1,1,5,0.43,5
36,"xotask","easy","hard",1.285,-1,0,5,0.347,5
36,"xotask","easy","hard",0.968,1,1,5,0.384,5
36,"xotask","easy","average",0.552,-1,1,5,0.334,5
36,"xotask","easy","hard",1.302,1,1,4,1.038,5
36,"xotask","easy","easy",0.751,1,1,5,0.328,5
36,"xotask","easy","hard",0.785,1,0,5,0.327,5
36,"xotask","easy","easy",0.752,-1,1,5,0.389,5
36,"xotask","easy","average",1.569,1,1,5,0.992,5
36,"xotask","easy","average",0.918,-1,0,4,0.254,5
36,"xotask","easy","hard",1.135,-1,1,5,0.296,5
36,"xotask","easy","average",0.669,1,1,4,0.676,5
36,"xotask","easy","easy",0.568,1,1,5,0.269,5
36,"xotask","easy","average",0.869,1,1,5,0.21,5
36,"xotask","easy","average",1.252,-1,1,5,0.364,6
36,"xotask","easy","average",0.552,1,1,5,0.289,6
36,"xotask","easy","average",0.701,1,1,5,0.317,6
36,"xotask","easy","hard",0.669,-1,1,5,0.248,6
36,"xotask","easy","hard",0.618,1,1,3,0.304,6
36,"xotask","easy","average",0.734,1,1,2,0.288,6
36,"xotask","easy","hard",1.786,1,1,2,0.559,6
36,"xotask","easy","hard",0.751,-1,1,2,0.325,6
36,"xotask","easy","average",1.287,1,1,2,0.303,6
36,"xotask","easy","hard",3.12,1,1,3,0.446,6
36,"xotask","easy","easy",0.752,-1,1,5,0.256,6
36,"xotask","easy","easy",0.919,1,1,5,0.212,6
36,"xotask","easy","average",1.152,-1,1,5,0.303,6
36,"xotask","easy","average",1.987,1,1,4,0.341,6
36,"xotask","easy","easy",0.585,1,1,5,0.114,6
36,"xotask","easy","average",0.752,1,0,4,0.274,6
36,"xotask","easy","average",0.618,1,1,5,0.305,6
36,"xotask","easy","easy",0.468,1,1,5,0.293,6
36,"xotask","easy","easy",0.768,-1,1,5,0.317,6
36,"xotask","easy","hard",1.236,1,0,4,0.521,6
36,"xotask","easy","hard",1.252,-1,0,4,0.228,6
36,"xotask","easy","average",0.635,1,1,5,0.261,6
36,"xotask","easy","average",0.818,1,1,5,0.236,6
36,"xotask","easy","average",0.619,1,1,4,0.324,6
36,"xotask","easy","easy",0.567,-1,1,5,0.331,6
36,"xotask","easy","average",1.002,-1,1,5,0.28,6
36,"xotask","easy","easy",0.685,1,1,5,0.219,6
36,"xotask","easy","hard",1.086,1,0,4,0.282,6
36,"xotask","easy","easy",0.584,1,1,6,0.21,6
36,"xotask","easy","easy",0.819,-1,1,6,0.219,6
36,"xotask","easy","hard",1.236,-1,1,5,0.187,6
36,"xotask","easy","hard",1.219,-1,1,5,0.589,6
36,"xotask","easy","easy",0.785,-1,1,5,0.048,6
36,"xotask","easy","hard",2.036,1,0,4,0.502,6
36,"xotask","easy","hard",0.684,1,1,5,0.337,6
36,"xotask","easy","hard",0.668,1,1,4,0.171,6
36,"xotask","easy","average",1.786,1,0,3,0.318,6
36,"xotask","easy","easy",0.635,1,1,6,0.267,6
36,"xotask","easy","easy",0.651,1,1,6,0.273,6
36,"xotask","easy","hard",0.818,-1,0,6,0.296,6
36,"xotask","easy","easy",0.869,-1,1,6,0.411,6
36,"xotask","easy","easy",1.12,-1,0,6,0.352,6
36,"xotask","easy","average",0.751,-1,1,5,0.334,6
36,"xotask","easy","easy",0.618,1,1,5,0.347,6
36,"xotask","easy","average",1.403,1,1,4,0.647,6
36,"xotask","easy","average",1.486,-1,1,4,0.371,6
36,"xotask","easy","easy",1.118,-1,1,4,0.273,6
36,"xotask","easy","average",1.168,-1,1,4,0.282,6
36,"xotask","easy","hard",0.736,1,1,4,0.411,6
36,"xotask","easy","average",0.868,1,1,3,0.275,6
36,"xotask","easy","easy",0.802,-1,1,5,0.498,6
36,"xotask","easy","easy",0.585,1,1,5,0.337,6
36,"xotask","easy","hard",0.819,-1,1,5,0.541,6
36,"xotask","easy","easy",0.517,1,1,6,0.206,6
36,"xotask","easy","average",0.719,-1,1,6,0.323,6
36,"xotask","easy","average",0.785,-1,1,5,0.185,6
36,"xotask","easy","hard",0.701,1,1,5,0.281,6
36,"xotask","easy","hard",2.786,1,0,3,0.614,6
36,"xotask","easy","easy",0.785,-1,1,5,0.32,6
36,"xotask","easy","average",0.635,1,0,5,0.236,6
36,"xotask","easy","easy",0.868,-1,1,5,0.395,6
36,"xotask","easy","hard",1.152,1,1,3,0.455,6
36,"xotask","easy","hard",0.652,-1,0,3,0.39,6
36,"xotask","easy","easy",0.602,-1,1,5,0.416,6
36,"xotask","easy","hard",0.753,-1,1,5,0.26,6
36,"xotask","easy","hard",0.685,-1,1,5,0.225,6
36,"xotask","easy","easy",0.685,1,1,6,1.023,6
36,"xotask","easy","easy",0.552,-1,1,6,0.243,6
36,"xotask","easy","hard",2.47,-1,1,6,0.903,6
36,"xotask","easy","hard",1.385,1,1,4,0.349,6
36,"xotask","easy","average",0.634,1,1,5,0.272,6
36,"xotask","easy","average",1.37,-1,1,5,0.784,6
36,"xotask","easy","hard",0.801,-1,0,2,0.419,7
36,"xotask","easy","hard",0.868,1,0,5,0.266,7
36,"xotask","easy","hard",1.536,-1,0,3,0.308,7
36,"xotask","easy","hard",1.269,1,1,5,0.607,7
36,"xotask","easy","hard",2.07,-1,1,4,0.317,7
36,"xotask","easy","average",0.652,1,0,4,0.296,7
36,"xotask","easy","easy",0.601,1,1,6,0.071,7
36,"xotask","easy","average",0.719,-1,1,6,0.282,7
36,"xotask","easy","hard",0.768,-1,0,6,0.267,7
36,"xotask","easy","easy",0.718,1,1,6,0.237,7
36,"xotask","easy","easy",0.718,1,1,6,0.522,7
36,"xotask","easy","hard",0.702,-1,1,5,0.227,7
36,"xotask","easy","average",0.985,-1,0,5,0.133,7
36,"xotask","easy","easy",1.018,-1,1,6,0.265,7
36,"xotask","easy","average",0.752,-1,1,5,0.675,7
36,"xotask","easy","average",0.801,1,1,5,0.331,7
36,"xotask","easy","average",0.702,1,1,4,0.307,7
36,"xotask","easy","average",0.618,1,1,4,0.409,7
36,"xotask","easy","easy",0.534,-1,1,5,0.334,7
36,"xotask","easy","hard",0.535,1,0,3,0.782,7
36,"xotask","easy","easy",0.87,1,1,5,0.814,7
36,"xotask","easy","easy",0.635,1,1,5,0.726,7
36,"xotask","easy","hard",0.834,1,1,1,0.921,7
36,"xotask","easy","average",0.969,1,1,5,0.695,7
36,"xotask","easy","average",0.669,-1,1,5,0.715,7
36,"xotask","easy","average",2.736,1,0,3,0.569,7
36,"xotask","easy","hard",2.069,-1,1,5,0.425,7
36,"xotask","easy","easy",0.6,1,1,6,0.235,7
36,"xotask","easy","easy",0.601,-1,1,6,0.292,7
36,"xotask","easy","average",1.819,-1,1,5,0.697,7
36,"xotask","easy","easy",0.602,1,1,5,0.319,7
36,"xotask","easy","average",2.937,1,0,5,0.421,7
36,"xotask","easy","average",0.885,-1,1,5,0.299,7
36,"xotask","easy","hard",1.986,1,0,3,0.977,7
36,"xotask","easy","easy",0.785,-1,1,6,0.3,7
36,"xotask","easy","hard",0.802,-1,1,5,0.315,7
36,"xotask","easy","easy",0.936,-1,1,5,0.259,7
36,"xotask","easy","average",0.835,-1,1,5,0.258,7
36,"xotask","easy","hard",0.652,-1,0,5,0.52,7
36,"xotask","easy","average",0.584,1,1,6,0.254,7
36,"xotask","easy","average",0.718,-1,0,5,0.218,7
36,"xotask","easy","easy",0.768,-1,1,6,0.237,7
36,"xotask","easy","easy",1.519,1,1,6,0.345,7
36,"xotask","easy","hard",0.668,-1,1,5,0.675,7
36,"xotask","easy","hard",0.636,1,1,5,0.305,7
36,"xotask","easy","average",1.151,1,1,4,0.377,7
36,"xotask","easy","easy",0.601,-1,1,5,0.197,7
36,"xotask","easy","hard",0.969,-1,1,5,0.344,7
36,"xotask","easy","easy",0.619,1,1,5,1.612,7
36,"xotask","easy","average",0.502,1,1,5,0.266,7
36,"xotask","easy","easy",0.686,-1,1,6,0.382,7
36,"xotask","easy","hard",0.869,-1,0,6,0.254,7
36,"xotask","easy","easy",0.869,-1,1,6,0.252,7
36,"xotask","easy","average",0.585,-1,0,6,0.421,7
36,"xotask","easy","hard",0.785,1,0,5,0.479,7
36,"xotask","easy","average",1.068,-1,1,5,0.347,7
36,"xotask","easy","hard",0.802,-1,1,5,0.311,7
36,"xotask","easy","easy",1.269,1,1,5,0.29,7
36,"xotask","easy","average",0.669,1,1,5,0.27,7
36,"xotask","easy","hard",0.701,1,1,5,0.266,7
36,"xotask","easy","easy",0.751,1,1,5,0.116,7
36,"xotask","easy","hard",1.17,1,1,5,0.395,7
36,"xotask","easy","easy",0.819,-1,1,5,0.269,7
36,"xotask","easy","hard",0.885,1,1,5,0.625,7
36,"xotask","easy","easy",0.719,-1,1,5,0.318,7
36,"xotask","easy","average",0.568,1,1,5,0.373,7
36,"xotask","easy","average",0.785,-1,1,5,0.385,7
36,"xotask","easy","easy",0.835,1,1,5,0.298,7
36,"xotask","easy","hard",0.701,-1,1,5,0.029,7
36,"xotask","easy","easy",1.169,-1,1,6,0.287,7
36,"xotask","easy","hard",0.484,-1,0,5,0.515,7
36,"dotcolour","average","hard",1.169,1,1,4,0.892,5
36,"dotcolour","average","average",1.034,-1,1,4,0.249,5
36,"dotcolour","average","hard",1.319,1,0,3,0.508,5
36,"dotcolour","average","easy",0.602,1,1,6,0.171,5
36,"dotcolour","average","easy",0.818,-1,1,6,0.301,5
36,"dotcolour","average","hard",0.985,1,0,5,0.252,5
36,"dotcolour","average","easy",0.969,-1,1,5,0.198,5
36,"dotcolour","average","hard",0.635,1,0,4,0.231,5
36,"dotcolour","average","easy",0.585,1,1,6,0.265,5
36,"dotcolour","average","average",0.803,1,1,6,0.304,5
36,"dotcolour","average","easy",0.702,-1,1,5,2.139,5
36,"dotcolour","average","average",0.768,-1,1,5,0.287,5
36,"dotcolour","average","easy",0.751,-1,1,5,0.248,5
36,"dotcolour","average","easy",1.019,1,1,5,0.071,5
36,"dotcolour","average","average",0.652,-1,0,2,0.373,5
36,"dotcolour","average","average",0.702,-1,1,5,0.381,5
36,"dotcolour","average","hard",0.818,1,1,5,0.247,5
36,"dotcolour","average","easy",0.535,1,1,6,0.147,5
36,"dotcolour","average","average",2.303,1,0,5,0.321,5
36,"dotcolour","average","average",0.569,1,1,5,0.296,5
36,"dotcolour","average","hard",1.136,1,1,5,0.689,5
36,"dotcolour","average","hard",0.97,1,0,5,0.353,5
36,"dotcolour","average","average",0.568,1,1,5,0.199,5
36,"dotcolour","average","average",1.219,-1,1,5,0.08,5
36,"dotcolour","average","hard",0.851,1,0,5,1.053,5
36,"dotcolour","average","hard",1.535,-1,0,2,0.59,5
36,"dotcolour","average","hard",1.136,1,1,5,0.195,5
36,"dotcolour","average","hard",0.768,1,1,5,0.264,5
36,"dotcolour","average","hard",1.152,1,1,5,0.297,5
36,"dotcolour","average","average",1.586,1,0,4,0.215,5
36,"dotcolour","average","average",0.485,1,1,5,0.246,5
36,"dotcolour","average","hard",0.753,1,1,5,0.217,5
36,"dotcolour","average","average",1.085,-1,1,2,0.335,5
36,"dotcolour","average","easy",0.451,1,1,5,0.306,5
36,"dotcolour","average","easy",0.702,-1,1,5,1.468,5
36,"dotcolour","average","average",1.169,1,1,5,0.3,5
36,"dotcolour","average","average",0.851,-1,0,5,1.016,5
36,"dotcolour","average","average",1.486,1,0,5,0.373,5
36,"dotcolour","average","average",0.652,1,1,5,0.246,5
36,"dotcolour","average","easy",0.518,1,1,5,0.227,5
36,"dotcolour","average","average",0.718,-1,1,5,0.104,5
36,"dotcolour","average","average",0.701,1,1,5,0.282,5
36,"dotcolour","average","average",0.685,-1,1,5,0.262,5
36,"dotcolour","average","average",0.535,1,1,5,0.297,5
36,"dotcolour","average","easy",0.467,-1,1,5,0.285,5
36,"dotcolour","average","hard",0.502,1,1,5,0.249,5
36,"dotcolour","average","hard",1.018,-1,1,5,0.728,5
36,"dotcolour","average","hard",3.854,-1,1,2,0.328,5
36,"dotcolour","average","hard",1.452,-1,1,2,0.235,5
36,"dotcolour","average","easy",0.518,-1,1,5,0.463,5
36,"dotcolour","average","easy",0.519,1,1,5,0.266,5
36,"dotcolour","average","easy",0.652,1,1,5,0.232,5
36,"dotcolour","average","easy",0.603,1,1,5,0.626,5
36,"dotcolour","average","hard",3.138,1,0,3,0.291,5
36,"dotcolour","average","hard",0.785,-1,1,5,1.763,5
36,"dotcolour","average","easy",0.585,-1,1,5,0.278,5
36,"dotcolour","average","easy",0.518,1,1,5,0.45,5
36,"dotcolour","average","hard",0.602,-1,1,5,0.066,5
36,"dotcolour","average","average",0.801,-1,1,5,0.274,5
36,"dotcolour","average","hard",1.387,-1,0,5,1.802,5
36,"dotcolour","average","easy",0.969,1,1,5,0.315,5
36,"dotcolour","average","easy",0.551,-1,1,5,0.259,5
36,"dotcolour","average","hard",0.686,1,0,5,0.344,5
36,"dotcolour","average","easy",0.718,1,1,5,0.32,5
36,"dotcolour","average","average",0.968,1,1,5,0.263,5
36,"dotcolour","average","easy",0.567,-1,1,5,0.12,5
36,"dotcolour","average","hard",0.618,1,1,5,1.734,5
36,"dotcolour","average","average",1.202,1,0,5,0.241,5
36,"dotcolour","average","easy",0.669,-1,1,5,0.183,5
36,"dotcolour","average","average",0.752,1,1,5,1.836,5
36,"dotcolour","average","easy",0.851,-1,1,5,0.49,5
36,"dotcolour","average","hard",1.47,-1,0,4,0.333,5
36,"dotcolour","average","hard",0.819,1,0,5,0.294,6
36,"dotcolour","average","average",0.585,-1,1,2,0.134,6
36,"dotcolour","average","hard",0.668,-1,1,3,0.369,6
36,"dotcolour","average","hard",0.635,1,0,5,0.443,6
36,"dotcolour","average","hard",0.535,1,1,5,0.231,6
36,"dotcolour","average","hard",0.836,1,1,5,0.102,6
36,"dotcolour","average","average",0.901,-1,1,5,0.249,6
36,"dotcolour","average","easy",0.418,1,1,6,0.561,6
36,"dotcolour","average","hard",1.819,1,1,3,0.307,6
36,"dotcolour","average","hard",0.719,1,1,5,0.677,6
36,"dotcolour","average","easy",0.519,-1,1,5,0.207,6
36,"dotcolour","average","average",0.585,1,1,5,0.354,6
36,"dotcolour","average","average",0.651,-1,1,5,0.101,6
36,"dotcolour","average","easy",0.685,1,1,5,0.264,6
36,"dotcolour","average","hard",0.968,1,0,5,0.569,6
36,"dotcolour","average","average",0.601,-1,1,5,0.244,6
36,"dotcolour","average","easy",0.368,1,1,5,0.199,6
36,"dotcolour","average","hard",0.452,1,1,5,0.232,6
36,"dotcolour","average","average",0.718,1,1,5,0.276,6
36,"dotcolour","average","easy",0.685,-1,1,5,3.801,6
36,"dotcolour","average","average",0.735,1,0,5,0.266,6
36,"dotcolour","average","easy",0.518,-1,1,5,0.222,6
36,"dotcolour","average","average",0.518,1,1,5,0.283,6
36,"dotcolour","average","hard",0.601,1,1,5,0.266,6
36,"dotcolour","average","average",0.435,1,1,5,0.368,6
36,"dotcolour","average","hard",0.618,1,0,5,0.291,6
36,"dotcolour","average","easy",0.402,1,1,6,0.379,6
36,"dotcolour","average","hard",0.635,1,0,6,0.373,6
36,"dotcolour","average","hard",0.419,1,1,6,0.312,6
36,"dotcolour","average","easy",0.418,1,1,6,0.534,6
36,"dotcolour","average","easy",0.635,-1,1,6,0.298,6
36,"dotcolour","average","average",1.236,-1,1,5,2.942,6
36,"dotcolour","average","easy",0.567,1,1,5,0.298,6
36,"dotcolour","average","hard",1.336,1,0,5,0.298,6
36,"dotcolour","average","easy",0.352,1,1,5,0.315,6
36,"dotcolour","average","hard",0.769,1,0,4,0.242,6
36,"dotcolour","average","average",0.401,1,0,2,0.203,6
36,"dotcolour","average","average",0.669,-1,1,2,0.339,6
36,"dotcolour","average","easy",0.719,-1,1,5,0.251,6
36,"dotcolour","average","hard",0.585,1,1,5,0.244,6
36,"dotcolour","average","average",0.552,1,1,5,0.28,6
36,"dotcolour","average","easy",0.951,1,1,5,0.385,6
36,"dotcolour","average","easy",0.586,-1,1,5,0.284,6
36,"dotcolour","average","easy",0.785,-1,1,5,0.268,6
36,"dotcolour","average","average",0.552,1,1,5,0.254,6
36,"dotcolour","average","average",0.551,1,1,5,0.328,6
36,"dotcolour","average","average",0.384,1,0,5,0.063,6
36,"dotcolour","average","easy",0.435,-1,1,5,0.238,6
36,"dotcolour","average","average",0.367,1,1,5,0.112,6
36,"dotcolour","average","hard",0.653,1,1,5,0.349,6
36,"dotcolour","average","average",0.485,-1,1,5,0.254,6
36,"dotcolour","average","easy",1.085,1,1,5,0.371,6
36,"dotcolour","average","average",0.535,1,1,5,0.329,6
36,"dotcolour","average","average",1.035,-1,1,5,0.381,6
36,"dotcolour","average","hard",0.401,1,0,5,0.24,6
36,"dotcolour","average","average",0.902,1,0,2,0.205,6
36,"dotcolour","average","easy",0.551,-1,1,5,0.298,6
36,"dotcolour","average","easy",0.402,1,1,5,0.336,6
36,"dotcolour","average","hard",0.735,1,0,5,0.264,6
36,"dotcolour","average","average",0.601,1,1,5,0.304,6
36,"dotcolour","average","easy",0.785,1,1,5,0.231,6
36,"dotcolour","average","hard",1.436,1,1,5,1.142,6
36,"dotcolour","average","easy",0.568,-1,1,5,0.339,6
36,"dotcolour","average","hard",0.418,1,0,5,0.344,6
36,"dotcolour","average","hard",0.568,1,1,5,0.503,6
36,"dotcolour","average","hard",0.418,1,1,5,0.036,6
36,"dotcolour","average","easy",0.586,-1,1,5,0.222,6
36,"dotcolour","average","average",0.517,1,1,5,0.291,6
36,"dotcolour","average","easy",1.303,-1,1,5,0.606,6
36,"dotcolour","average","hard",4.823,1,0,4,0.635,6
36,"dotcolour","average","easy",0.568,1,1,5,0.237,6
36,"dotcolour","average","average",0.585,1,1,5,0.247,6
36,"dotcolour","average","hard",1.535,1,0,3,0.252,7
36,"dotcolour","average","hard",0.669,1,1,5,0.273,7
36,"dotcolour","average","easy",0.417,1,1,5,0.361,7
36,"dotcolour","average","easy",0.368,1,1,5,0.223,7
36,"dotcolour","average","easy",0.568,-1,1,5,0.306,7
